Date,GHI_Satellite,ClearSky_GHI,Ambient_Temp,Humidity,Wind_Speed,PlantA_E_solar,PlantB_E_solar,PlantA_E_biogas,PlantB_E_biogas
2024-04-03,6.6067,6.7169,30.86,53.14,2.9,9.677758428,48.38879214000001,10.105638996583668,42.321654815015755
2024-04-04,6.1668,6.2419,31.74,58.89,3.4,9.000814607999999,45.00407304000001,9.337962159821457,41.96650150226953
2024-04-05,4.5262,5.2615,32.29,56.68,2.75,6.591324012000001,32.95662006,11.494010881749348,41.08099911712929
2024-04-06,6.1982,6.306,32.87,53.32,2.56,9.004620996,45.02310498,10.652618773224933,38.488669803822376
2024-04-07,2.6534,5.5025,32.48,55.84,2.64,3.8610154080000005,19.30507704,10.139018464255182,42.055325451147645
2024-04-08,2.1175,5.5807,31.47,41.09,4.01,3.0940486500000004,15.470243250000001,11.551680179142057,44.3014884323966
2024-04-09,5.2073,6.275,31.35,38.44,2.21,7.61255187,38.06275935,11.285281285640036,44.11385813148436
2024-04-10,3.7841,5.923,30.64,38.71,2.17,5.548096055999999,27.74048028,11.409694950338347,41.84905712104138
2024-04-11,3.4834,5.5502,31.13,38.84,1.71,5.096980548,25.484902740000003,11.242910496269596,44.66305048475469
2024-04-12,5.6311,6.1001,31.8,36.27,1.73,8.21690112,41.0845056,10.768676473890723,43.15631834104057
2024-04-13,5.8438,6.138,31.68,38.7,1.71,8.531480495999999,42.65740248000001,11.015442526154414,44.14616373531934
2024-04-14,5.6489,5.9078,32.79,36.7,1.63,8.209320414,41.046602070000006,10.826787017338438,41.49767624237615
2024-04-15,5.3789,5.4204,33.43,39.62,1.99,7.796285237999999,38.98142619000001,11.645437899497885,43.73656151038346
2024-04-16,5.2714,5.6273,34.16,44.48,3.22,7.617383856,38.08691928,11.21463920620724,45.159733589746054
2024-04-17,5.3422,6.2158,34.22,50.16,3.45,7.717769496000001,38.58884748,11.081882902956044,42.72794282228258
2024-04-18,6.114,6.5652,33.97,46.23,2.39,8.841944519999998,44.209722600000006,10.686195362232251,44.227685363695635
2024-04-19,6.893,6.9127,34.1,47.26,4.65,9.9631422,49.81571099999999,10.678921965095663,42.840254090390395
2024-04-20,7.2667,7.2713,35.31,43.91,5.05,10.450531938,52.25265969,10.814066265080353,46.19586222372443
2024-04-21,6.883,6.9696,35.23,47.32,3.56,9.90202146,49.5101073,11.511430377458,46.72738094146589
2024-04-22,6.031,6.8878,35.48,39.62,2.84,8.667270720000001,43.336353599999995,11.980096166859672,44.849184235182314
2024-04-23,5.8882,6.3377,34.64,30.81,2.89,8.491726512,42.458632560000005,11.177869972738776,44.46957087959808
2024-04-24,6.2491,6.5626,35.27,37.6,3.57,8.988580458000001,44.942902290000006,12.02190691242761,48.36473178151523
2024-04-25,6.6019,6.787,35.73,35.81,2.49,9.477819678,47.389098389999994,11.902993432760871,49.18596300434442
2024-04-26,6.5254,6.701,35.19,43.12,3.53,9.389137044,46.94568522,11.563187370511466,47.460931492483525
2024-04-27,6.1874,6.6888,35.61,43.9,3.29,8.887210116,44.43605058,11.69335023815967,48.74994063038957
2024-04-28,6.1862,6.4889,36.03,45.86,3.84,8.869897284,44.34948642,11.815024794912603,47.74522015692089
2024-04-29,6.8897,6.9094,36.31,39.77,3.24,9.867014958,49.33507479000001,12.364074755516056,46.99810405940169
2024-04-30,6.7356,6.7644,37.23,38.47,4.53,9.609141672000002,48.04570836,12.438930926761971,49.66006456564949
2024-05-01,6.7711,7.0051,36.76,38.92,2.68,9.678881184,48.39440592,12.639218152125189,48.80506289702259
2024-05-02,6.4181,6.5988,35.84,38.91,3.74,9.209716776,46.048583879999995,12.197047676367921,49.05750203690723
2024-05-03,7.1856,7.273,34.87,34.49,1.72,10.352868768,51.764343839999995,12.405155860238276,47.78666304806893
2024-05-04,6.047,6.7459,33.82,49.13,3.72,8.75049276,43.7524638,13.164618331419028,51.79458585882416
2024-05-05,6.1296,6.7363,34.12,53.55,5.52,8.858988288,44.29494144,12.561581132927385,45.40604997721637
2024-05-06,4.1345,6.0919,31.61,68.44,5.12,6.037775730000001,30.18887865,12.431978045437141,51.42744641088348
2024-05-07,5.8111,6.4826,30.03,66.97,2.44,8.541271002,42.706355009999996,12.416981025177922,51.04115369872785
2024-05-08,5.1518,6.5299,27.52,79.6,1.74,7.649804784,38.24902392,12.471921366184281,49.922426810162996
2024-05-09,5.0419,6.4301,28.33,72.96,1.35,7.462112838,37.31056419,11.518106817539499,47.13088974169552
2024-05-10,6.0014,6.2959,28.31,76.33,1.78,8.882912196,44.41456098,11.936330342699291,46.13560729387612
2024-05-11,4.4462,6.1673,28.51,79.87,2.41,6.575663027999999,32.878315140000005,11.096047420155179,45.99451170358602
2024-05-12,5.3371,6.0576,28.66,79.18,1.97,7.8884472840000015,39.44223642,10.234917029760721,42.512820686723984
2024-05-13,6.1656,6.637,29.12,77.29,1.6,9.095986368,45.47993184,10.876533970799715,42.53809860936489
2024-05-14,6.4104,6.811,29.98,73.33,1.72,9.424057248,47.12028624,10.127991782555334,45.8743417277393
2024-05-15,6.3905,6.6742,29.61,75.38,2.17,9.40898877,47.04494385,11.223968530632556,42.58227714845774
2024-05-16,5.9741,6.4589,30.3,73.31,1.98,8.77117362,43.8558681,11.099923659334456,40.85762054023683
2024-05-17,5.3222,5.7466,30.89,69.82,3.02,7.795213452,38.97606726,9.896899647311674,42.52781508372397
2024-05-18,3.3934,5.9366,31.35,72.99,3.02,4.96081146,24.804057300000007,11.070234087992231,43.02656325967213
2024-05-19,4.0022,5.4648,31.49,70.83,3.06,5.847454332000001,29.237271660000005,10.860907584551239,40.99884845909952
2024-05-20,3.5213,6.2532,31.0,71.74,2.13,5.1551832,25.775916000000002,10.502829388212994,43.72252544953268
2024-05-21,5.5399,6.1642,30.82,73.16,1.35,8.116396692,40.581983460000004,11.205631374839072,41.449483727226045
2024-05-22,5.075,6.269,30.99,73.59,1.81,7.4301045000000006,37.1505225,10.466257451732345,42.697339104122534
2024-05-23,6.725,6.845,31.73,68.69,1.72,9.815944499999999,49.079722499999995,10.504072935124375,43.54546048083302
2024-05-24,7.1474,7.2274,32.55,67.16,2.35,10.39732278,51.98661390000001,10.58633351590015,44.118103899666586
2024-05-25,6.9826,7.4352,32.38,69.8,2.65,10.164710472000001,50.823552359999994,11.17532441169088,43.033628956118775
2024-05-26,3.4942,7.5926,29.41,85.61,8.51,5.148843468000001,25.74421734,10.834425685515708,42.1756926255373
2024-05-27,0.9271,6.6766,28.45,90.83,12.82,1.3714590299999998,6.857295150000001,11.135588928236876,43.655566517746685
2024-05-28,5.4715,6.7906,29.57,84.31,4.9,8.05722147,40.286107349999995,10.784103768900154,40.62144925664464
2024-05-29,4.1952,5.8063,30.54,87.02,5.07,6.153351552,30.76675776,11.254701710793338,43.39668951308954
2024-05-30,4.7489,5.9614,30.49,85.13,5.24,6.966921234000001,34.834606169999994,11.467824581634508,42.8114353278972
2024-05-31,3.0763,6.2666,29.9,85.88,3.7,4.52400678,22.6200339,11.602689333634144,45.01226254605355
2024-06-01,5.945,6.5983,29.97,83.39,3.51,8.7402201,43.7011005,13.439086321001412,52.18783292458555
2024-06-02,5.2382,6.3098,30.0,83.67,4.1,7.700154,38.500769999999996,12.7653689946071,48.81148377568131
2024-06-03,5.5126,6.1884,29.2,86.54,3.62,8.12998248,40.6499124,12.963262939161117,54.299249966084865
2024-06-04,5.0738,6.1543,29.56,86.44,3.26,7.471880832,37.35940416,12.997140842133096,50.65632397003517
2024-06-05,6.1361,6.4867,30.1,82.98,2.33,9.016385340000001,45.081926700000004,13.43652157938583,50.456039503333656
2024-06-06,4.9553,5.9945,30.02,85.49,2.25,7.283696364,36.418481820000004,11.688966076547718,51.230102922791836
2024-06-07,5.5123,6.1457,30.38,83.19,2.75,8.090512956,40.45256478,12.43225573640358,50.884049591262986
2024-06-08,5.3616,5.9952,30.75,81.53,4.16,7.8574248,39.287124000000006,12.478806573875538,49.6332327971134
2024-06-09,4.7743,5.8541,30.15,86.36,3.63,7.01392413,35.069620650000005,11.403539270516813,49.88359917175632
2024-06-10,4.8295,5.7533,29.59,89.17,3.29,7.11124557,35.55622785,12.549620434056923,51.456971301265355
2024-06-11,5.6784,6.0065,29.15,88.69,3.94,8.376207840000001,41.881039200000004,12.456689493891961,53.07834624847341
2024-06-12,4.794,5.7811,29.67,82.02,3.79,7.056672119999999,35.283360599999995,13.123664257701325,50.7641861892052
2024-06-13,3.8357,4.9982,29.9,84.99,4.36,5.6407804200000005,28.2039021,12.17784439072732,48.43971112036014
2024-06-14,4.8542,6.2345,30.19,86.68,4.37,7.130140212,35.650701059999996,12.824542533755535,50.06879801547028
2024-06-15,4.0289,5.6318,30.19,86.5,4.51,5.917890054,29.58945027,12.113310323465297,49.737032899702875
2024-06-16,4.0783,5.837,30.71,82.78,3.94,5.977727442,29.88863721,12.746058975967916,50.31792955072915
2024-06-17,4.0361,6.0679,29.75,86.2,4.47,5.93912115,29.695605750000002,13.579977663860731,49.65920878000687
2024-06-18,2.8867,6.0401,30.26,84.99,5.78,4.238945748,21.19472874,12.074579478996101,50.321869324761884
2024-06-19,1.813,5.8536,28.81,91.19,4.79,2.67805482,13.3902741,12.549463662208751,49.80736075307316
2024-06-20,2.7254,6.1063,29.18,85.89,3.38,4.019746968,20.098734840000002,13.569231822298192,51.593951527417495
2024-06-21,4.741,6.5609,29.35,84.73,1.51,6.9877598999999995,34.9387995,11.937987665478742,48.3037255493375
2024-06-22,4.3608,7.0392,29.55,83.23,2.17,6.42215016,32.110750800000005,12.928202601489494,50.66267077618451
2024-06-23,6.024,7.0339,29.94,82.03,2.34,8.85744864,44.2872432,13.161072265719351,49.379528397194804
2024-06-24,6.1277,7.0805,29.2,85.96,2.59,9.03713196,45.1856598,12.183340875912231,49.706417036064195
2024-06-25,6.4049,7.0289,29.75,83.88,2.8,9.42481035,47.12405175,12.270736690517683,50.180852639985204
2024-06-26,5.093,7.1371,30.12,82.39,2.49,7.483043039999999,37.4152152,12.12116378257704,51.08359788646219
2024-06-27,4.8682,7.2662,28.91,88.72,4.02,7.188092028,35.94046014,12.463020760495105,51.00641144701425
2024-06-28,4.0627,7.3853,29.69,85.22,4.49,5.979725622000001,29.89862811,11.982304036786545,51.30242203140918
2024-06-29,3.6576,7.3277,29.01,89.38,3.54,5.398398144,26.99199072,12.585174995552405,47.093375559481615
2024-06-30,2.472,7.2463,28.8,91.71,3.8,3.6516384000000004,18.258192,12.344722306962437,50.126232651299155
2024-07-01,2.46,6.9588,28.22,91.72,5.11,3.6424727999999997,18.212364000000004,12.609653512430054,49.5971052156589
2024-07-02,2.641,6.8018,28.53,89.29,4.7,3.90556362,19.5278181,13.059819988402129,50.33508797726277
2024-07-03,2.7677,7.2144,28.15,89.94,4.59,4.099240470000001,20.496202350000004,11.79923440928977,48.59263621074152
2024-07-04,3.5239,7.3049,28.28,92.05,4.73,5.216499648,26.082498239999996,12.014468144264594,48.799965272376944
2024-07-05,2.6484,6.9749,29.0,88.49,4.44,3.9090384,19.545192,11.539572466568545,47.345867430712204
2024-07-06,3.2801,7.0358,28.97,88.38,3.08,4.842018017999999,24.21009009,12.617206215277657,46.19587656087893
2024-07-07,5.1214,7.2247,28.91,87.5,2.45,7.561951956000001,37.80975978000001,11.70834956604113,48.76010406013361
2024-07-08,5.4718,6.9562,28.78,86.62,3.11,8.083599576,40.41799788,12.318617601955756,48.87571756946452
2024-07-09,4.637,7.0409,29.38,86.55,3.29,6.8336396399999995,34.1681982,12.201131641449372,47.78560243692804
2024-07-10,5.5066,6.99,29.3,86.53,3.99,8.11782972,40.589148599999994,11.534181057684831,46.71484217294804
2024-07-11,3.4435,6.8794,29.06,89.46,4.43,5.081366339999999,25.406831699999994,12.4550491458427,48.06975719261507
2024-07-12,2.6806,6.9007,28.68,88.83,3.87,3.961712352,19.808561760000003,12.62566193783441,46.930340622188005
2024-07-13,5.2368,6.9228,29.26,84.78,2.16,7.721347391999999,38.60673695999999,12.1531613034971,47.72754980324082
2024-07-14,5.8409,7.1042,29.37,86.41,3.02,8.608201602,43.041008010000006,11.909208482058853,49.85284182504846
2024-07-15,5.4382,7.2595,29.04,88.34,4.66,8.025478032,40.127390160000004,11.764137621929997,52.14793612991785
2024-07-16,4.5684,7.1436,29.25,89.96,3.94,6.736105799999999,33.680529,11.653055896172049,48.587703159647766
2024-07-17,5.665,7.2055,29.25,88.14,3.12,8.3530425,41.7652125,12.03282758073247,46.72835578555019
2024-07-18,6.2246,6.9965,29.54,87.5,3.51,9.167341896,45.83670948,11.93327552748555,49.949969088348155
2024-07-19,6.0787,7.1626,29.56,86.91,5.73,8.951736768,44.75868384,12.47045762252472,47.943330925380984
2024-07-20,5.118,7.2295,29.32,85.84,5.78,7.544341440000001,37.721707200000004,12.13186046354905,49.91688560351751
2024-07-21,5.2135,7.2739,28.86,88.42,5.44,7.69950534,38.4975267,11.588011678710199,45.9215139801925
2024-07-22,4.1978,7.2602,28.7,89.9,5.04,6.20350884,31.0175442,12.096680105681418,49.936322124796796
2024-07-23,5.1353,7.2727,29.26,86.82,4.24,7.571691731999999,37.85845866,11.782452426812618,52.09611073605845
2024-07-24,4.2898,7.133,29.48,87.22,3.64,6.319390175999999,31.596950879999994,12.684213639378852,48.88332019364017
2024-07-25,5.676,7.1621,29.71,86.63,2.49,8.35359624,41.76798120000001,12.181192305372168,47.74314014520932
2024-07-26,5.9352,7.3454,29.8,86.94,4.97,8.731866239999999,43.659331200000004,12.594832744369603,45.69177511805589
2024-07-27,5.0537,7.2547,29.06,89.23,6.0,7.457441868,37.28720934,12.784488329973744,51.10441960899246
2024-07-28,5.3796,7.1582,29.53,86.65,3.73,7.923182472,39.61591236,12.090441523183038,50.1899506899802
2024-07-29,4.9229,7.1237,29.75,87.88,3.79,7.244047350000001,36.220236750000005,11.38300198159401,50.66928663177293
2024-07-30,3.9115,6.8969,28.8,91.08,3.82,5.7780678000000005,28.890339,11.976806641976317,48.64887638231605
2024-07-31,4.5427,7.0241,28.34,94.0,2.65,6.723014291999999,33.61507146,12.57161693598317,48.55374151114656
2024-08-01,2.4746,7.3502,27.73,93.55,3.97,3.6713660519999998,18.35683026,11.948879205746268,50.01202760900467
2024-08-02,2.0494,7.2926,27.69,93.45,5.89,3.0410226839999996,15.20511342,11.494256504883577,50.13989284014778
2024-08-03,2.0431,6.9144,27.71,93.18,5.14,3.031429194,15.157145969999998,11.870696388917459,50.105241037250025
2024-08-04,4.4316,6.8796,28.51,88.56,3.48,6.554070504000001,32.77035252,12.343960431776358,52.01278234720859
2024-08-05,2.9868,6.7774,28.75,88.53,2.83,4.412997,22.064985000000004,12.726863631667197,49.37423970489197
2024-08-06,5.0993,6.6756,28.42,91.52,3.17,7.5443123640000005,37.721561820000005,11.899929006291854,46.97628292221073
2024-08-07,5.2812,6.847,28.0,92.5,4.49,7.8267384,39.133691999999996,12.778659671540549,46.80882018387364
2024-08-08,4.7066,6.551,27.85,91.42,3.58,6.97941714,34.897085700000005,11.38908529702015,49.15567975917769
2024-08-09,4.1033,6.774,27.95,92.17,3.38,6.082321589999999,30.41160795,12.611841694148659,45.95893593502329
2024-08-10,4.5127,6.8021,28.87,89.49,3.27,6.664265105999999,33.32132552999999,12.100816444104195,48.50427640272144
2024-08-11,2.7912,6.1584,28.58,91.22,2.67,4.126845024,20.634225119999996,11.84800405220385,49.25717083772772
2024-08-12,3.9842,6.1942,28.65,91.04,2.8,5.88904602,29.4452301,12.235720715956404,48.478729778786004
2024-08-13,4.2034,6.473,29.35,89.4,2.21,6.195391260000001,30.976956300000005,13.021360070215003,45.666971560113524
2024-08-14,5.0755,6.6182,28.65,91.76,2.53,7.50209655,37.51048275,12.064561893269662,47.954520074216674
2024-08-15,5.172,6.6408,28.76,90.2,2.79,7.641319679999999,38.2065984,11.904020357926893,47.16689804558663
2024-08-16,4.3344,6.8273,28.28,92.28,2.03,6.416299007999999,32.08149503999999,12.721479329090895,47.53402130367953
2024-08-17,5.4211,6.7646,27.83,91.55,3.05,8.039599722,40.19799861,12.79399788489349,49.30584971221027
2024-08-18,2.2286,6.9595,27.85,94.4,4.18,3.30479094,16.5239547,11.672326752914229,48.707710686782434
2024-08-19,2.8932,6.9718,27.6,94.76,2.65,4.294666080000001,21.473330400000002,11.745284387507672,47.21475200710371
2024-08-20,4.3066,6.5885,28.34,92.0,3.6,6.373595736,31.86797868,12.354514904187033,49.50404058263296
2024-08-21,2.9887,6.3437,28.16,95.34,4.0,4.426384248000001,22.13192124,11.621870005057753,46.221379279921344
2024-08-22,2.5524,6.4968,28.07,93.68,3.73,3.781584792,18.90792396,11.695854139500929,46.932596604911275
2024-08-23,3.9024,6.6626,27.76,93.04,2.54,5.788976256,28.94488128,13.351206215906892,45.75921484754745
2024-08-24,4.686,6.6204,27.08,94.13,3.08,6.97051872,34.8525936,11.818508400804692,47.353524654715905
2024-08-25,2.448,6.8306,27.08,92.29,2.23,3.6414489599999995,18.207244799999998,11.404971982719443,48.264903888127876
2024-08-26,2.449,6.8198,26.89,94.38,3.91,3.64572834,18.2286417,11.938073544106404,48.34686057447227
2024-08-27,3.5731,6.84,26.95,92.24,2.52,5.31784473,26.58922365,11.592793073472485,45.155505647616586
2024-08-28,5.2476,6.8314,27.6,90.2,2.13,7.789537440000001,38.9476872,11.023145298750679,48.07987599903758
2024-08-29,6.3696,6.7138,27.98,89.18,2.26,9.440511552,47.20255776,11.259580995077025,46.26069442843601
2024-08-30,5.6004,6.5316,27.85,89.65,2.29,8.30483316,41.5241658,11.934151662672937,47.52334928492359
2024-08-31,5.3014,6.6449,28.25,91.04,3.16,7.8487227,39.2436135,12.286658475847101,47.009459005447866
2024-09-01,4.0706,6.5002,27.96,91.71,2.8,6.033606144,30.16803072,9.340392714006493,37.66794999472677
2024-09-02,5.4108,6.6379,28.3,88.73,1.9,8.00906616,40.0453308,10.222763815727834,38.61693253219047
2024-09-03,3.5172,6.4238,28.7,87.36,1.68,5.19771816,25.988590799999997,9.675553607979882,38.186091922849656
2024-09-04,5.039,6.3494,28.19,89.63,2.04,7.462053539999999,37.310267700000004,8.070860783687133,37.396192938263454
2024-09-05,5.2447,6.3139,28.1,89.87,1.95,7.7694985800000005,38.847492900000006,9.29635671457804,36.95030502890618
2024-09-06,4.7765,6.5316,29.08,82.95,1.6,7.047821280000001,35.239106400000004,8.761839431248173,39.33197105290007
2024-09-07,5.6623,6.5734,28.11,90.5,2.44,8.387791481999999,41.93895741000001,9.197378097065517,39.48529792031968
2024-09-08,5.7293,6.5146,28.56,90.82,3.28,8.471572151999998,42.35786076,10.491345005900783,40.92251489140485
2024-09-09,5.2726,6.5134,28.44,92.03,4.31,7.800073535999999,39.00036768,9.816356451843896,38.640726100094184
2024-09-10,4.8365,6.4942,28.6,91.15,3.72,7.1502816,35.751408,10.115526077816424,40.03541028875907
2024-09-11,5.1134,6.4651,28.72,92.39,2.06,7.555968912000001,37.779844559999994,10.700308506621665,40.41129979760805
2024-09-12,4.1381,6.5194,29.28,88.24,1.97,6.100883592,30.504417959999998,9.072731291298448,37.56512803713505
2024-09-13,4.5168,6.3475,28.42,92.89,3.47,6.682515264,33.41257632,10.345619566257124,40.908991286035
2024-09-14,1.7275,6.6437,27.13,94.88,8.24,2.56917255,12.845862749999998,9.262181324500059,39.86453780603489
2024-09-15,1.1004,6.1824,26.79,95.05,8.65,1.6387817040000001,8.19390852,9.515452583171987,39.53110246902845
2024-09-16,1.506,5.9398,27.18,93.91,6.66,2.23930152,11.1965076,9.718910261420495,37.26282276681009
2024-09-17,5.3765,6.0816,28.12,89.3,2.74,7.96410192,39.8205096,9.253866137381165,39.775370454521294
2024-09-18,5.4754,5.9201,28.97,83.77,1.14,8.082675971999999,40.41337986,9.652916484210188,37.81010100740925
2024-09-19,5.6971,5.9822,28.77,88.19,2.25,8.416781598,42.08390798999999,9.477781434854721,39.264422384821295
2024-09-20,6.0343,6.0761,29.57,87.49,1.93,8.885989493999999,44.42994747,9.656210921824293,36.81562039815009
2024-09-21,4.5708,5.4898,29.15,88.73,1.79,6.74238708,33.7119354,11.296693624309741,38.0535582093697
2024-09-22,5.8214,6.1514,29.33,88.0,2.02,8.580860027999998,42.90430014,10.115625244742851,40.57131350167302
2024-09-23,4.2197,6.1217,29.1,91.79,1.72,6.225745379999999,31.128726899999997,10.74133669189275,42.290983528293516
2024-09-24,4.3198,6.0053,27.89,93.17,3.25,6.404794667999999,32.02397334,10.304108752571212,39.143097976582176
2024-09-25,2.0628,6.1387,27.12,94.0,3.96,3.067961184,15.33980592,9.654838927819025,38.27758914068055
2024-09-26,2.0088,6.1006,26.99,95.1,3.43,2.989214928,14.94607464,10.1551709314126,39.862187385918794
2024-09-27,4.0118,6.0252,27.44,92.13,3.22,5.9589672479999996,29.794836240000002,9.571446543709245,39.40254035644014
2024-09-28,4.7906,6.0917,28.04,90.66,2.82,7.098519456000001,35.492597280000005,9.86544782438518,41.93248445594479
2024-09-29,4.0829,5.5716,28.66,89.89,2.77,6.034689516000001,30.173447580000005,9.881762136567607,40.78832271374624
2024-09-30,3.4414,5.3546,28.76,90.01,2.52,5.084462016,25.42231008,10.103869965836545,40.69521655326462
2024-10-01,3.0684,5.226,29.04,89.78,1.62,4.528221984,22.64110992,10.050219876912143,39.81010528586939
2024-10-02,3.5546,5.4276,28.76,88.51,1.61,5.251708224,26.25854112,9.455601824126905,39.67168067167349
2024-10-03,1.5317,5.4655,27.28,92.33,2.44,2.276596344,11.38298172,8.888850878355546,37.7348528386946
2024-10-04,2.2044,4.9478,27.13,92.9,2.99,3.2784277680000007,16.39213884,9.30663208849447,40.05626807565841
2024-10-05,2.3844,4.3891,27.28,93.05,2.76,3.543981408,17.71990704,9.60672748751383,39.21026574018287
2024-10-06,3.2604,5.22,27.4,90.6,2.19,4.8436502400000006,24.2182512,10.152237292880839,38.425939179548365
2024-10-07,4.4926,5.5406,27.52,88.02,1.41,6.670971888000001,33.354859440000006,10.03728875062797,36.52183006228755
2024-10-08,4.265,5.3052,27.55,88.01,1.48,6.332245499999999,31.6612275,10.171457266854912,39.78575694539388
2024-10-09,3.4661,4.6464,27.46,88.26,1.69,5.147990364,25.73995182,9.888906127479176,39.07476140212984
2024-10-10,3.6442,4.4882,27.2,91.08,2.32,5.41819656,27.0909828,9.15511006482638,40.57076400522953
2024-10-11,3.6809,4.4642,27.61,89.99,2.56,5.463707106,27.31853553,9.775062224041129,37.08799450768524
2024-10-12,3.4447,4.4342,28.27,86.18,1.74,5.099464986,25.49732493,9.52273606210617,40.35806667514088
2024-10-13,4.3898,4.65,27.82,85.36,1.6,6.510424584,32.55212292,10.173603024015902,40.00937481962165
2024-10-14,4.3666,4.8559,27.03,84.17,1.87,6.496714812,32.483574059999995,8.8865781633185,37.15155015746912
2024-10-15,3.9396,4.6332,27.77,79.62,0.98,5.843923848,29.21961924,9.069244577447042,38.70684820873653
2024-10-16,3.5964,4.6642,27.63,81.83,1.02,5.337848808,26.68924404,9.810715252891686,41.83625340234767
2024-10-17,2.4624,4.1446,28.12,83.75,1.41,3.6475038719999997,18.237519360000004,9.471962667022577,38.57370922039717
2024-10-18,2.1768,3.7699,27.59,86.97,1.69,3.231372528,16.15686264,8.789504441684269,38.71896748271412
2024-10-19,3.0526,3.7068,27.59,86.92,1.35,4.531462596,22.65731298,9.481725437492203,40.077102954813185
2024-10-20,4.416,4.5146,25.96,86.55,2.28,6.598563840000001,32.99281920000001,9.955511425944692,39.189349038910805
2024-10-21,4.4654,5.0155,25.19,86.8,2.42,6.693009444,33.465047219999995,10.413806363250087,38.62136059843648
2024-10-22,5.0412,5.129,26.27,84.62,1.91,7.523386056,37.61693028,9.940778176863404,37.497884778247574
2024-10-23,2.1943,5.0246,26.54,91.12,2.45,3.2711746680000005,16.355873340000002,10.254411800561403,36.381596342789706
2024-10-24,1.3174,5.0558,25.57,93.79,6.23,1.971594492,9.857972460000001,9.41091912208297,37.11655485324933
2024-10-25,1.3183,4.7798,26.9,91.12,5.3,1.9624213800000003,9.8121069,9.718900761009277,38.83553504291527
2024-10-26,3.8434,4.8502,27.11,90.95,3.27,5.7164425560000005,28.58221278,9.572545677643566,37.56225803969251
2024-10-27,4.7688,4.8554,27.07,85.55,1.41,7.093971504000001,35.46985752,9.565885653798626,37.899518107136274
2024-10-28,4.8221,4.9474,27.53,82.79,1.08,7.159950522,35.79975260999999,8.808284478857088,37.286015030386025
2024-10-29,4.6426,4.842,27.38,83.04,1.1,6.897603672,34.488018360000005,8.776098735060046,36.2760747245034
2024-10-30,4.3697,4.8173,27.01,87.22,1.84,6.501851417999999,32.50925709,9.123540981842538,36.23710797364064
2024-10-31,3.6283,4.6349,27.13,88.72,2.04,5.396080326,26.980401630000003,9.185741188497566,38.93977073398463
2024-11-01,3.7908,3.9679,26.65,87.13,2.26,5.64867108,28.243355400000002,8.998772625167225,36.22651467214016
2024-11-02,4.0025,4.177,25.41,83.01,1.92,5.993903850000001,29.969519250000005,9.506024940130438,37.6702246834124
2024-11-03,3.929,4.3687,25.83,75.21,0.99,5.873933579999999,29.369667900000003,10.422273616810816,38.103419875800135
2024-11-04,4.2689,4.2816,25.33,79.21,1.34,6.394897578000001,31.974487890000002,8.633575305710675,36.52852915816358
2024-11-05,3.9485,4.397,25.19,84.07,2.13,5.91824871,29.59124355,8.930970332385252,35.54185453320367
2024-11-06,4.5996,4.6505,25.39,84.63,1.71,6.888636936,34.44318468,8.404044427816071,34.544583642348144
2024-11-07,4.5178,4.7885,24.58,86.61,2.22,6.788084855999999,33.94042428,9.304433335411215,36.5616638364528
2024-11-08,4.9961,5.0232,24.24,84.08,2.26,7.516932216,37.58466107999999,8.182885386561626,35.58348214882038
2024-11-09,4.9939,5.0443,24.22,83.9,2.23,7.514221452,37.571107260000005,9.206509083598814,36.48130774907819
2024-11-10,4.9634,5.0088,23.76,82.17,2.18,7.482027696,37.41013848,10.423064735383633,36.31356908124098
2024-11-11,4.6109,4.8454,23.76,81.53,2.02,6.950655096,34.75327548,8.933010103556757,35.901687450346884
2024-11-12,4.3649,4.71,24.04,81.7,2.14,6.572491824,32.86245912,8.913250682115834,34.76876665816764
2024-11-13,4.524,4.5842,22.79,81.84,2.51,6.84598824,34.2299412,8.28741719974459,35.73150436898672
2024-11-14,4.278,4.3639,22.33,84.69,2.58,6.48553356,32.427667799999995,8.558006875960734,34.00689314638224
2024-11-15,4.2082,4.2391,21.77,83.29,2.35,6.3938549159999996,31.969274579999997,7.784360586317609,32.90567035862378
2024-11-16,4.0822,4.0848,21.13,82.21,2.44,6.2180886840000005,31.09044342,8.03711538456545,30.546904978801855
2024-11-17,4.0483,4.0526,20.97,73.9,1.64,6.170337893999999,30.85168947,8.733066930528073,31.765738405390646
2024-11-18,4.4153,4.4292,21.35,71.69,1.2,6.71964507,33.59822535,8.479035568301912,35.09141578014489
2024-11-19,4.6882,4.7275,20.83,72.5,1.59,7.149598764,35.747993820000005,7.6935323637563355,32.47017862654191
2024-11-20,4.5768,4.6034,20.6,73.24,1.48,6.986027520000001,34.9301376,8.688685024488645,31.46609127846752
2024-11-21,4.2324,4.375,21.35,73.0,1.48,6.4412895599999995,32.2064478,7.966513088103053,31.248063284072305
2024-11-22,4.0466,4.157,21.54,71.88,1.58,6.153907416,30.76953708,8.476239748995132,30.379752061816536
2024-11-23,3.7097,3.9566,21.46,80.67,1.91,5.6433440280000005,28.216720139999996,7.612039164426001,30.20675219097124
2024-11-24,3.6382,3.7867,20.04,82.77,2.28,5.565572832000001,27.827864159999997,8.144507074909408,29.96583098825044
2024-11-25,3.5105,3.7373,19.61,77.84,2.27,5.37927957,26.89639785,7.752315074134403,27.590750908355535
